epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.0569,1.19198,1.40433,1.22216,0.70889,0.57095,0.66182,0.49202,1.0835,1.07099,1.10852,0.000119,0.000119,0.000119
